"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"225",641482,"Cortes, Nestor","225","100.0","0.167","0.042","0.308","0.208","0.202","0.211","0.152","8","48","85.8","27.4","2139","84.6","84.07","35","110","115","-0.5","5.89","107","154","120","149","300","326","281"
"224",663423,"Thornton, Trent","224","100.0","0.292","0.333","0.310","0.625","0.404","0.398","0.277","14","48","91.7","16.1","2531","89.7","89.46","23","111","113","-0.2","5.95","107","155","119","148","295","314","285"
"224",647315,"Pop, Zach","224","100.0","0.294","0.118","0.350","0.412","0.337","0.327","0.262","15","51","88.0","1.3","2277","91.4","91.33","22","99","125","-0.1","6.30","107","147","116","146","292","317","286"
"223",643338,"Green, Chad","223","100.0","0.196","0.137","0.273","0.333","0.249","0.253","0.180","10","51","89.5","25.8","2520","91.5","91.95","39","119","104","0.5","6.62","108","155","117","146","300","326","285"
"221",641394,"Brentz, Jake","221","100.0","0.171","0.146","0.250","0.317","0.292","0.324","0.210","7","41","91.1","4.2","2127","93.2","93.24","30","98","123","0.0","6.45","107","157","120","145","302","323","302"
"220",608032,"Estévez, Carlos","220","100.0","0.319","0.170","0.333","0.489","0.370","0.321","0.254","15","47","88.4","11.4","2033","94.1","94.15","26","117","103","0.1","6.37","109","144","113","142","296","329","306"
"220",628452,"Iglesias, Raisel","220","100.0","0.128","0.149","0.190","0.277","0.209","0.167","0.108","6","47","81.4","7.4","2306","91.2","89.87","51","119","101","-1.3","6.05","119","154","112","149","302","325","299"
"219",664208,"Maton, Phil","219","100.0","0.250","0.167","0.370","0.417","0.307","0.265","0.198","12","48","90.2","12.2","2683","85.9","87.33","48","110","109","1.4","7.09","118","157","119","151","292","319","291"
"217",572193,"Tepera, Ryan","217","100.0","0.156","0.111","0.182","0.267","0.242","0.251","0.161","7","45","86.2","13.9","2162","89.1","89.38","35","104","113","0.3","6.38","111","157","117","151","297","320","300"
"217",571521,"Brothers, Rex","217","100.0","0.171","0.171","0.263","0.341","0.260","0.292","0.207","7","41","91.8","20.4","2112","91.2","90.51","32","103","114","-0.7","5.92","112","153","113","151","295","319","300"
"216",518617,"Diekman, Jake","216","100.0","0.222","0.361","0.222","0.583","0.404","0.385","0.234","8","36","94.1","6.6","2405","91.7","91.74","33","96","120","0.0","6.33","114","150","120","151","302","327","302"
"216",677960,"Weathers, Ryan","216","100.0","0.306","0.224","0.300","0.531","0.359","0.329","0.284","15","49","86.5","10.1","2099","90.4","89.76","12","98","118","-0.6","5.76","114","155","123","145","300","326","312"
"215",594577,"Mayers, Mike","215","100.0","0.231","0.173","0.333","0.404","0.290","0.245","0.191","12","52","84.6","15.5","2239","91.7","91.26","36","107","108","-0.4","6.11","114","159","116","151","303","326","299"
"215",542960,"Brach, Brad","215","100.0","0.171","0.049","0.269","0.220","0.244","0.239","0.149","7","41","85.4","10.5","2125","89.9","89.31","33","94","121","-0.6","5.93","116","152","118","147","295","318","290"
"215",547001,"Poteet, Cody","215","100.0","0.289","0.447","0.300","0.737","0.487","0.496","0.327","11","38","94.8","16.3","2565","89.0","88.39","21","85","130","-0.6","5.78","106","151","118","149","302","321","280"
"212",624522,"Thompson, Keegan","212","100.0","0.200","0.222","0.214","0.422","0.318","0.376","0.249","9","45","92.5","17.6","2434","90.9","90.78","31","101","111","-0.1","6.17","108","156","113","151","297","320","301"
"212",680704,"Sandlin, Nick","212","100.0","0.132","0.053","0.294","0.184","0.232","0.220","0.120","5","38","81.9","8.1","2372","86.8","87.11","38","81","131","0.3","6.49","116","149","117","147","289","317","289"
"211",622092,"Zimmer, Kyle","211","100.0","0.256","0.103","0.333","0.359","0.314","0.296","0.192","10","39","88.5","7.2","2147","87.7","87.70","26","91","120","0.0","6.19","106","158","121","146","305","323","306"
"210",664045,"Eshelman, Thomas","210","100.0","0.314","0.176","0.304","0.490","0.366","0.326","0.266","16","51","86.3","20.1","1823","82.6","82.59","12","95","115","0.0","6.23","107","154","121","150","294","321","295"
"210",668678,"Gallen, Zac","210","100.0","0.271","0.292","0.313","0.563","0.372","0.306","0.246","13","48","90.5","13.1","2176","89.5","90.11","21","92","118","0.6","6.71","109","153","114","149","302","324","298"
"209",608678,"Leone, Dominic","209","100.0","0.170","0.085","0.233","0.255","0.212","0.238","0.190","8","47","89.3","7.8","2338","91.2","91.62","31","101","108","0.4","6.45","109","155","117","148","296","321","294"
"209",641302,"Alexander, Tyler","209","100.0","0.340","0.226","0.385","0.566","0.395","0.332","0.275","18","53","88.5","16.9","2178","87.9","88.06","20","112","97","0.2","6.26","107","153","120","149","293","318","299"
"209",663986,"Stephan, Trevor","209","100.0","0.267","0.289","0.276","0.556","0.390","0.375","0.249","12","45","87.7","20.1","2300","92.1","92.88","30","102","107","0.8","6.64","108","152","118","149","291","319","291"
"207",675921,"Howard, Spencer","207","100.0","0.225","0.175","0.250","0.400","0.335","0.329","0.221","9","40","89.5","17.9","1959","89.2","89.63","23","93","114","0.4","6.59","109","151","113","144","297","323","294"
"207",570666,"Cessa, Luis","207","100.0","0.288","0.135","0.326","0.423","0.324","0.283","0.245","15","52","84.3","5.1","2305","86.8","86.24","20","95","112","-0.6","5.83","106","152","119","146","296","321","291"
"207",542585,"Cisnero, José","207","100.0","0.159","0.023","0.219","0.182","0.200","0.231","0.176","7","44","85.8","17.0","2397","94.6","94.43","21","92","115","-0.2","6.03","110","154","118","148","300","324","297"
"207",669212,"Morgan, Eli","207","100.0","0.268","0.339","0.303","0.607","0.368","0.347","0.279","15","56","89.7","24.3","2184","84.5","84.60","29","105","102","0.1","6.18","120","155","114","152","288","321","294"
"207",664126,"Fairbanks, Pete","207","100.0","0.318","0.114","0.394","0.432","0.365","0.327","0.243","14","44","85.5","5.9","2399","92.5","93.08","27","97","110","0.6","6.62","107","154","112","148","298","322","292"
"206",643316,"Fry, Paul","206","100.0","0.286","0.000","0.364","0.286","0.331","0.348","0.280","12","42","85.6","9.1","2426","89.6","89.45","15","82","124","-0.2","6.18","108","155","119","149","296","319","297"
"206",617228,"Sawamura, Hirokazu","206","100.0","0.143","0.190","0.154","0.333","0.276","0.333","0.207","6","42","91.7","10.1","1902","93.3","93.52","33","85","121","0.2","6.35","109","154","120","148","297","333","295"
"205",605151,"Bradley, Archie","205","100.0","0.250","0.175","0.250","0.425","0.346","0.376","0.262","10","40","86.9","2.8","1955","89.9","90.35","14","95","110","0.4","6.58","110","155","116","146","297","325","294"
"204",608718,"Suter, Brent","204","100.0","0.286","0.224","0.387","0.510","0.361","0.252","0.194","14","49","83.2","-4.1","2185","86.2","86.09","28","105","99","-0.1","7.03","107","155","117","148","301","327","300"
"201",622098,"Smith, Drew","201","100.0","0.159","0.182","0.161","0.341","0.283","0.346","0.240","7","44","89.3","20.6","2532","90.7","90.19","24","95","106","-0.5","6.03","112","154","116","151","302","328","304"
"200",665152,"Kremer, Dean","200","100.0","0.220","0.220","0.194","0.439","0.344","0.356","0.220","9","41","92.5","15.0","2205","88.1","88.18","14","87","113","0.1","6.26","109","153","117","148","297","316","294"
"200",543521,"McHugh, Collin","200","100.0","0.143","0.020","0.250","0.163","0.144","0.163","0.155","7","49","88.1","16.1","2642","82.8","83.06","37","101","99","0.3","6.64","105","153","118","150","301","316","289"
"200",675916,"Karinchak, James","200","100.0","0.175","0.100","0.261","0.275","0.275","0.292","0.191","7","40","90.5","14.7","2258","92.1","91.80","28","85","115","-0.3","6.01","117","155","116","150","287","317","294"
"200",656685,"Martin, Brett","200","100.0","0.229","0.083","0.270","0.313","0.276","0.300","0.248","11","48","87.3","5.8","2176","89.8","89.64","22","101","99","-0.2","6.12","112","152","122","145","298","331","294"
"199",623149,"Sewald, Paul","199","100.0","0.077","0.000","0.150","0.077","0.139","0.210","0.130","3","39","81.5","17.2","2292","87.5","87.58","37","103","96","0.1","6.36","114","157","115","150","292","315","293"
"198",657612,"Hill, Tim","198","100.0","0.268","0.122","0.355","0.390","0.326","0.253","0.185","11","41","86.4","-0.4","2169","90.8","91.17","18","89","109","0.4","6.76","109","147","115","144","295","315","312"
"197",488748,"Buchter, Ryan","197","100.0","0.158","0.211","0.148","0.368","0.311","0.386","0.217","6","38","89.7","24.7","2113","84.4","84.95","19","81","116","0.6","6.71","110","152","118","151","301","326","298"
"197",676684,"Vest, Will","197","100.0","0.395","0.140","0.471","0.535","0.450","0.384","0.310","17","43","86.1","6.9","2020","90.1","89.56","23","94","103","-0.5","5.92","108","150","114","146","295","316","289"
"197",621249,"Underwood Jr., Duane","197","100.0","0.244","0.089","0.324","0.333","0.296","0.330","0.254","11","45","88.0","10.6","2051","89.3","89.72","24","87","110","0.4","6.53","109","147","117","146","301","318","292"
"197",669622,"Bender, Anthony","197","100.0","0.135","0.054","0.217","0.189","0.238","0.255","0.160","5","37","82.2","4.0","2377","90.9","90.38","21","67","130","-0.5","5.94","104","148","114","146","297","320","282"
"195",552640,"Kittredge, Andrew","195","100.0","0.180","0.200","0.200","0.380","0.268","0.334","0.264","9","50","86.5","2.3","2494","91.9","92.54","36","109","86","0.6","6.66","105","152","117","148","299","319","289"
"195",622766,"Diaz, Miguel","195","100.0","0.222","0.333","0.250","0.556","0.371","0.354","0.255","8","36","89.1","6.3","1947","89.5","88.60","13","81","114","-0.9","5.72","113","150","129","144","295","324","318"
"195",456034,"Price, David","195","100.0","0.400","0.089","0.450","0.489","0.414","0.350","0.310","18","45","86.4","4.4","1940","90.7","90.18","17","94","101","-0.5","5.99","105","153","112","151","299","318","292"
"195",521230,"Hendriks, Liam","195","100.0","0.159","0.159","0.192","0.318","0.221","0.228","0.159","7","44","88.1","22.8","2325","94.4","95.55","35","112","83","1.1","6.89","117","151","114","151","302","321","293"
"194",621348,"Clay, Sam","194","100.0","0.333","0.044","0.405","0.378","0.341","0.336","0.306","15","45","87.9","1.1","2059","90.2","89.26","16","93","101","-0.9","5.73","106","150","118","144","299","319","294"
"193",612434,"Castro, Miguel","193","100.0","0.162","0.270","0.107","0.432","0.347","0.418","0.266","6","37","88.0","0.2","2371","92.7","93.13","20","70","123","0.4","6.59","113","154","111","150","305","332","308"
"193",642152,"Trivino, Lou","193","100.0","0.222","0.067","0.273","0.289","0.250","0.230","0.182","10","45","87.2","4.9","2094","93.0","93.76","17","91","102","0.8","6.65","109","149","118","149","304","325","299"
"193",501381,"Pineda, Michael","193","100.0","0.333","0.157","0.340","0.490","0.362","0.402","0.366","17","51","92.2","11.5","1921","87.6","87.53","18","97","96","-0.1","6.30","108","155","114","149","300","329","294"
"192",641743,"Kay, Anthony","192","100.0","0.191","0.128","0.241","0.319","0.245","0.321","0.251","9","47","86.2","5.3","2390","90.1","89.39","34","101","91","-0.7","5.78","106","152","118","148","293","309","284"
"192",605441,"Ríos, Yacksel","192","100.0","0.250","0.167","0.308","0.417","0.363","0.340","0.203","9","36","87.6","9.5","1879","93.0","92.85","17","80","112","-0.1","6.23","109","151","114","147","298","328","299"
"191",621242,"Díaz, Edwin","191","100.0","0.179","0.000","0.269","0.179","0.203","0.248","0.187","7","39","84.9","23.8","2269","95.9","97.57","29","98","93","1.7","7.18","117","152","114","149","307","331","308"
"191",493603,"Ottavino, Adam","191","100.0","0.250","0.068","0.333","0.318","0.273","0.207","0.163","11","44","84.5","11.5","2498","87.9","88.78","19","82","109","0.9","6.93","110","153","119","148","292","331","298"
"190",650893,"Cabrera, Génesis","190","100.0","0.256","0.077","0.385","0.333","0.294","0.279","0.217","10","39","82.4","0.0","2235","92.4","92.09","23","80","110","-0.3","6.05","112","148","116","147","295","308","294"
"190",605280,"Holmes, Clay","190","100.0","0.211","0.132","0.259","0.342","0.329","0.328","0.212","8","38","82.5","-15.7","2350","90.6","90.38","24","78","112","-0.2","6.05","110","150","116","148","302","319","289"
"190",641755,"Kinley, Tyler","190","100.0","0.245","0.306","0.235","0.551","0.363","0.357","0.269","12","49","87.2","16.7","2435","92.6","91.75","21","106","83","-0.9","5.49","112","149","118","146","296","331","306"
"190",642121,"Sulser, Cole","190","100.0","0.225","0.100","0.310","0.325","0.279","0.248","0.177","9","40","88.6","17.8","1977","88.6","89.09","37","97","93","0.5","6.66","111","153","116","147","293","320","297"
"189",669330,"Wells, Tyler","189","100.0","0.176","0.059","0.273","0.235","0.176","0.218","0.208","9","51","86.6","19.8","2377","92.3","92.16","39","115","74","-0.1","6.23","113","157","121","150","297","319","295"
"189",606160,"Montero, Rafael","189","100.0","0.333","0.133","0.389","0.467","0.384","0.299","0.235","15","45","87.2","2.1","2183","93.4","93.50","19","97","92","0.1","6.23","112","157","113","148","288","318","295"
"189",518553,"Cishek, Steve","189","100.0","0.200","0.075","0.229","0.275","0.282","0.278","0.170","8","40","79.1","9.1","2379","85.1","86.87","18","82","107","1.8","7.58","110","151","109","144","302","324","297"
"189",517008,"Colomé, Alex","189","100.0","0.333","0.119","0.351","0.452","0.353","0.296","0.233","14","42","86.5","-0.8","2132","91.4","91.37","26","94","95","0.0","6.21","104","153","120","148","299","328","293"
"189",518813,"Holland, Greg","189","100.0","0.205","0.159","0.212","0.364","0.259","0.314","0.241","9","44","90.7","19.6","2145","87.7","87.61","26","97","92","-0.1","6.09","109","157","119","145","301","325","303"
"189",664042,"Lakins Sr., Travis","189","100.0","0.227","0.091","0.265","0.318","0.284","0.332","0.253","10","44","87.2","14.7","2309","90.0","89.45","22","88","101","-0.6","5.91","108","153","120","148","295","320","295"
"189",658551,"Fernández, Junior","189","100.0","0.333","0.071","0.424","0.405","0.372","0.350","0.298","14","42","86.6","7.8","2092","92.8","93.46","25","95","94","0.7","6.59","111","154","127","148","295","308","295"
"189",672578,"Hernández, Carlos","189","100.0","0.235","0.265","0.286","0.500","0.370","0.379","0.240","8","34","90.9","16.2","2270","91.0","92.29","27","84","105","1.3","6.96","108","159","120","145","301","326","305"
"188",607625,"Lugo, Seth","188","100.0","0.205","0.091","0.308","0.295","0.244","0.305","0.261","9","44","89.2","12.5","2522","87.9","87.26","32","86","102","-0.6","6.04","112","152","115","150","307","331","310"
"187",664948,"Misiewicz, Anthony","187","100.0","0.205","0.182","0.250","0.386","0.261","0.228","0.179","9","44","94.0","17.2","2497","88.9","88.41","30","94","93","-0.5","5.89","114","153","114","148","293","313","290"
"187",642397,"Soto, Gregory","187","100.0","0.056","0.083","0.050","0.139","0.141","0.231","0.143","2","36","88.1","7.5","2396","94.0","94.87","25","85","102","0.9","6.74","109","153","116","149","297","325","303"
"187",641941,"Pagán, Emilio","187","100.0","0.229","0.208","0.303","0.438","0.302","0.320","0.229","11","48","90.1","21.8","2443","91.6","92.21","30","101","86","0.6","6.66","113","152","143","144","299","324","317"
"187",573009,"Mantiply, Joe","187","100.0","0.220","0.195","0.242","0.415","0.313","0.336","0.264","9","41","87.2","5.9","2143","86.5","86.41","22","78","109","-0.1","6.39","109","154","117","149","301","326","299"
"187",650382,"Hernandez, Darwinzon","187","100.0","0.229","0.143","0.292","0.371","0.320","0.255","0.180","8","35","83.1","10.9","2405","91.9","92.38","23","77","110","0.5","6.82","111","155","116","149","295","332","298"
"186",571670,"Floro, Dylan","186","100.0","0.220","0.073","0.281","0.293","0.271","0.297","0.242","9","41","85.6","6.8","2072","91.4","91.22","15","85","101","-0.2","6.28","110","150","114","149","301","324","293"
"186",670280,"Bednar, David","186","100.0","0.243","0.297","0.280","0.541","0.357","0.283","0.205","9","37","84.9","4.4","2115","90.9","91.57","22","101","85","0.7","6.62","111","155","122","148","303","322","294"
"185",656794,"Newcomb, Sean","185","100.0","0.182","0.030","0.231","0.212","0.294","0.331","0.207","6","33","86.2","7.4","2481","90.6","89.88","23","77","108","-0.7","5.81","108","151","126","145","306","316","287"
"184",623352,"Hader, Josh","184","100.0","0.086","0.000","0.176","0.086","0.139","0.186","0.131","3","35","87.7","11.4","2099","92.7","85.16","36","94","90","-7.5","6.57","111","154","113","148","305","329","300"
"184",641541,"Duplantier, Jon","184","100.0","0.324","0.351","0.308","0.676","0.461","0.404","0.269","12","37","87.7","8.8","2161","87.8","81.46","15","80","104","-6.3","7.15","108","154","118","151","299","320","298"
"183",642130,"Taylor, Blake","183","100.0","0.200","0.050","0.296","0.250","0.234","0.223","0.181","8","40","84.5","7.6","2317","90.9","91.83","26","90","93","0.9","6.72","112","154","120","150","288","325","293"
"183",621593,"Castro, Anthony","183","100.0","0.235","0.294","0.263","0.529","0.358","0.312","0.222","8","34","91.2","14.3","2558","90.8","91.95","23","73","110","1.2","6.70","110","154","119","148","296","307","287"
"182",519293,"Smith, Will","182","100.0","0.178","0.200","0.231","0.378","0.260","0.242","0.185","8","45","88.3","22.0","2184","86.6","86.74","26","91","91","0.1","6.29","110","152","127","143","308","317","286"
"181",598264,"Barnes, Matt","181","100.0","0.220","0.098","0.364","0.317","0.251","0.251","0.191","9","41","85.6","15.7","2210","90.9","91.72","26","83","98","0.8","6.86","111","155","119","149","300","333","295"
"181",605130,"Barlow, Scott","181","100.0","0.231","0.128","0.333","0.359","0.291","0.328","0.235","9","39","90.6","7.0","2418","86.8","87.84","33","84","97","1.0","6.78","111","159","122","146","303","325","304"
"180",622250,"Sborz, Josh","180","100.0","0.235","0.382","0.313","0.618","0.399","0.348","0.211","8","34","94.4","20.8","2203","91.5","90.81","33","87","93","-0.7","5.94","109","147","118","142","305","331","294"
"180",605488,"Springs, Jeffrey","180","100.0","0.200","0.229","0.316","0.429","0.313","0.292","0.197","7","35","84.2","10.5","2089","88.2","88.61","30","77","103","0.4","6.61","107","159","117","152","298","316","294"
"180",622075,"Almonte, Yency","180","100.0","0.222","0.139","0.259","0.361","0.312","0.335","0.231","8","36","89.3","9.5","2138","89.9","90.77","23","80","100","0.9","6.90","116","151","125","146","298","325","301"
"180",468504,"Chacín, Jhoulys","180","100.0","0.214","0.119","0.308","0.333","0.263","0.275","0.224","9","42","89.1","3.2","2280","88.1","86.92","21","85","95","-1.2","5.94","113","152","122","146","299","327","304"
"179",676979,"Crochet, Garrett","179","100.0","0.205","0.103","0.292","0.308","0.282","0.286","0.217","8","39","86.1","12.4","2263","93.3","94.53","24","80","99","1.2","6.95","111","149","112","148","299","315","294"
"179",595465,"Winkler, Dan","179","100.0","0.158","0.158","0.192","0.316","0.274","0.243","0.145","6","38","82.8","20.9","2536","91.9","92.63","23","91","88","0.7","6.53","112","155","113","152","294","321","300"
"179",596057,"Norris, Daniel","179","100.0","0.381","0.167","0.500","0.548","0.423","0.355","0.296","16","42","96.4","10.0","2203","90.1","89.06","20","88","91","-1.0","5.59","110","149","117","146","299","325","298"
"178",547973,"Chapman, Aroldis","178","100.0","0.368","0.289","0.458","0.658","0.482","0.415","0.265","14","38","84.0","-1.3","2256","93.3","94.87","21","70","108","1.6","7.22","104","147","111","143","302","324","285"
"177",656731,"Megill, Tylor","177","100.0","0.222","0.167","0.273","0.389","0.301","0.238","0.166","8","36","92.0","9.6","2017","91.0","92.60","21","85","92","1.6","7.21","110","159","117","148","307","334","298"
"177",453343,"Melancon, Mark","177","100.0","0.282","0.179","0.346","0.462","0.350","0.358","0.299","11","39","89.2","2.6","2379","88.0","87.76","14","79","98","-0.2","6.28","111","150","119","147","299","321","313"
"176",664854,"Helsley, Ryan","176","100.0","0.154","0.179","0.133","0.333","0.258","0.296","0.202","6","39","89.8","9.5","2452","93.1","93.81","17","77","99","0.7","6.53","116","154","118","149","299","314","299"
"175",608648,"Duffey, Tyler","175","100.0","0.179","0.000","0.219","0.179","0.219","0.303","0.247","7","39","89.0","9.0","2360","86.8","86.82","14","77","98","0.0","6.25","104","153","113","147","301","333","297"
"175",593576,"Neris, Héctor","175","100.0","0.323","0.226","0.400","0.548","0.425","0.362","0.232","10","31","83.1","4.3","1682","90.0","89.82","31","92","83","-0.2","6.21","109","147","111","143","292","324","294"
"174",666205,"Muller, Kyle","174","100.0","0.143","0.057","0.227","0.200","0.189","0.190","0.149","5","35","85.7","20.8","2339","89.8","90.01","32","80","94","0.2","6.28","106","148","117","143","306","323","282"
"173",606303,"Payamps, Joel","173","100.0","0.094","0.063","0.136","0.156","0.155","0.190","0.137","3","32","86.9","16.0","2374","90.9","90.46","24","87","86","-0.4","5.85","109","156","123","148","300","311","289"
"173",528748,"Castellanos, Humberto","173","100.0","0.229","0.143","0.292","0.371","0.299","0.280","0.199","8","35","85.2","7.2","2058","84.7","84.42","14","73","100","-0.3","6.08","112","153","119","151","301","326","297"
"173",656420,"Feyereisen, J.P.","173","100.0","0.114","0.029","0.154","0.143","0.230","0.305","0.186","4","35","88.9","15.3","2349","90.5","89.94","28","87","86","-0.6","6.06","106","159","117","152","305","330","296"
"172",595928,"Curtiss, John","172","100.0","0.175","0.025","0.226","0.200","0.222","0.341","0.290","7","40","90.3","15.9","2431","91.9","92.17","25","90","82","0.3","6.45","104","146","115","145","294","319","289"
"172",650530,"Garcia, Bryan","172","100.0","0.233","0.140","0.257","0.372","0.301","0.414","0.311","10","43","91.1","10.4","2098","91.0","90.52","12","80","92","-0.5","6.01","107","152","120","147","298","322","296"
"171",641360,"Bickford, Phil","171","100.0","0.195","0.073","0.320","0.268","0.232","0.232","0.194","8","41","90.1","3.3","2383","90.5","91.67","28","81","90","1.2","6.90","115","157","117","152","299","317","292"
"170",608652,"Farrell, Luke","170","100.0","0.176","0.176","0.227","0.353","0.269","0.336","0.239","6","34","90.1","21.6","2482","86.0","86.06","23","73","97","0.1","6.18","110","157","116","150","301","331","295"
"170",571948,"Milner, Hoby","170","100.0","0.342","0.211","0.440","0.553","0.387","0.352","0.308","13","38","81.7","10.7","1930","85.7","85.98","16","76","94","0.3","6.50","106","157","127","143","297","327","300"
"170",605447,"Romano, Jordan","170","100.0","0.200","0.075","0.296","0.275","0.257","0.225","0.157","8","40","86.7","10.1","2333","94.2","95.73","28","93","77","1.5","7.09","109","152","114","147","295","315","287"
"170",608371,"Sims, Lucas","170","100.0","0.333","0.190","0.500","0.524","0.378","0.298","0.241","14","42","83.9","16.4","2823","89.0","87.93","27","80","90","-1.1","5.48","110","150","119","145","301","317","285"
"169",595014,"Treinen, Blake","169","100.0","0.225","0.100","0.286","0.325","0.270","0.248","0.194","9","40","84.4","0.2","2374","92.3","91.04","26","83","86","-1.3","5.53","108","153","111","151","303","316","290"
"169",663559,"Falter, Bailey","169","100.0","0.158","0.079","0.208","0.237","0.182","0.217","0.193","6","38","87.7","15.4","1790","88.7","90.48","22","79","90","1.8","7.52","110","151","114","146","297","324","297"
"168",641682,"Hendrix, Ryan","168","100.0","0.256","0.308","0.280","0.564","0.388","0.394","0.291","10","39","92.0","10.2","2312","90.0","89.70","25","67","101","-0.3","6.01","110","151","119","147","295","321","294"
"168",641401,"Brogdon, Connor","168","100.0","0.194","0.139","0.240","0.333","0.269","0.244","0.177","7","36","83.7","6.5","2112","90.0","91.19","31","90","78","1.2","7.02","111","150","113","145","296","323","293"
"168",592773,"Stanek, Ryne","168","100.0","0.268","0.195","0.300","0.463","0.358","0.393","0.274","11","41","90.9","20.9","1961","93.9","93.57","20","83","85","-0.3","6.07","113","156","122","152","293","326","294"
"168",656686,"Martin, Corbin","168","100.0","0.424","0.333","0.444","0.758","0.521","0.478","0.357","14","33","89.8","10.9","2233","91.1","90.98","18","80","88","-0.1","6.27","107","152","115","149","304","330","299"
"167",613534,"Adams, Austin","167","100.0","0.069","0.000","0.125","0.069","0.195","0.275","0.131","2","29","86.4","16.8","2820","87.4","86.73","18","63","104","-0.7","5.80","115","158","127","148","299","320","312"
"167",641793,"Littell, Zack","167","100.0","0.237","0.158","0.250","0.395","0.324","0.361","0.254","9","38","87.0","2.4","2034","92.0","92.57","22","84","83","0.6","6.53","108","152","112","146","298","320","292"
"166",570663,"Robles, Hansel","166","100.0","0.256","0.308","0.259","0.564","0.381","0.375","0.296","10","39","90.0","8.5","2094","93.6","93.29","13","80","86","-0.3","6.02","111","159","117","149","304","336","301"
"166",519443,"Workman, Brandon","166","100.0","0.250","0.167","0.269","0.417","0.341","0.411","0.297","9","36","95.3","9.6","2281","83.3","84.86","12","56","110","1.6","7.36","108","156","122","149","297","332","295"
"166",465657,"Soria, Joakim","166","100.0","0.275","0.275","0.310","0.550","0.359","0.261","0.218","11","40","86.0","17.0","2353","87.3","87.71","22","92","74","0.4","6.66","112","154","120","150","302","333","300"
"166",571901,"Loup, Aaron","166","100.0","0.132","0.000","0.208","0.132","0.130","0.182","0.173","5","38","79.9","7.2","2278","87.1","86.54","25","81","85","-0.6","6.11","115","153","111","150","303","327","305"
"165",666200,"Luzardo, Jesús","165","100.0","0.342","0.526","0.304","0.868","0.516","0.443","0.302","13","38","91.8","14.6","2261","91.4","90.41","22","81","84","-1.0","5.68","109","150","120","149","300","326","304"
"165",650828,"Santana, Edgar","165","100.0","0.235","0.196","0.257","0.431","0.288","0.328","0.280","12","51","86.1","14.6","2208","90.7","88.97","33","98","67","-1.7","5.47","107","150","125","145","307","316","288"
"165",607572,"Howard, Sam","165","100.0","0.273","0.121","0.308","0.394","0.321","0.325","0.273","9","33","86.7","12.1","2223","88.7","88.11","25","77","88","-0.6","5.69","113","148","119","146","302","321","291"
"165",451584,"Davis, Wade","165","100.0","0.341","0.415","0.281","0.756","0.471","0.447","0.321","14","41","90.0","13.0","2498","88.8","88.91","17","77","88","0.1","6.21","110","158","123","146","303","323","303"
"165",592222,"Claudio, Alex","165","100.0","0.205","0.154","0.226","0.359","0.306","0.354","0.258","8","39","86.6","9.3","1981","80.6","79.82","16","63","102","-0.8","5.90","115","158","117","153","300","325","295"
"164",608723,"Voth, Austin","164","100.0","0.139","0.111","0.174","0.250","0.216","0.291","0.222","5","36","85.4","4.0","2500","89.7","89.40","19","76","88","-0.3","6.15","109","155","124","142","304","323","293"
"163",656945,"Scott, Tanner","163","100.0","0.129","0.000","0.333","0.129","0.220","0.240","0.143","4","31","85.7","-0.1","2626","92.6","92.53","30","62","101","-0.1","6.21","112","150","117","149","292","319","295"
"163",453281,"LeBlanc, Wade","163","100.0","0.273","0.318","0.257","0.591","0.372","0.353","0.282","12","44","88.9","14.0","1896","84.2","84.08","13","82","81","-0.1","6.15","117","154","121","150","299","309","295"
"162",676265,"Abbott, Cory","162","100.0","0.250","0.250","0.250","0.500","0.364","0.326","0.221","8","32","89.5","15.8","2326","90.2","89.65","16","72","90","-0.6","6.07","109","151","110","151","292","322","301"
"161",433589,"Petit, Yusmeiro","161","100.0","0.240","0.200","0.191","0.440","0.296","0.377","0.300","12","50","87.5","22.7","2077","84.7","86.19","9","80","81","1.5","7.05","107","148","117","149","301","329","300"
"161",542914,"Bass, Anthony","161","100.0","0.225","0.250","0.240","0.475","0.328","0.303","0.209","9","40","90.8","20.7","2086","90.2","90.27","21","73","88","0.1","6.26","107","151","117","148","302","322","286"
"160",448281,"Doolittle, Sean","160","100.0","0.378","0.324","0.364","0.703","0.465","0.329","0.255","14","37","89.8","29.3","2237","91.6","91.27","14","82","78","-0.3","6.02","115","151","120","148","293","319","292"
"159",657031,"Taylor, Josh","159","100.0","0.118","0.029","0.222","0.147","0.161","0.180","0.133","4","34","84.4","17.9","2238","91.1","91.93","29","78","81","0.8","6.85","111","153","118","147","294","330","296"
"159",641835,"Mayza, Tim","159","100.0","0.184","0.000","0.241","0.184","0.188","0.225","0.212","7","38","85.4","-4.1","2090","93.4","93.23","14","77","82","-0.2","6.11","107","153","122","147","298","312","283"
"158",660896,"Alcala, Jorge","158","100.0","0.250","0.150","0.267","0.400","0.279","0.272","0.223","10","40","84.5","18.0","2376","93.7","92.79","28","98","60","-0.9","5.72","105","156","116","148","300","330","298"
