"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"166",656232,"Bielak, Brandon","166","100.0","0.282","0.077","0.324","0.359","0.317","0.293","0.235","11","39","87.1","8.7","2423","89.2","87.68","15","79","87","-1.5","5.46","110","151","115","148","287","328","292"
"166",552640,"Kittredge, Andrew","166","100.0","0.213","0.085","0.286","0.298","0.242","0.303","0.233","10","47","93.3","7.7","2654","92.8","93.35","22","87","78","0.6","6.67","107","155","118","148","302","313","286"
"166",670280,"Bednar, David","166","100.0","0.211","0.105","0.333","0.316","0.258","0.246","0.192","8","38","86.8","14.0","2108","91.1","91.52","36","83","83","0.4","6.63","107","150","122","147","306","321","288"
"165",642207,"Williams, Devin","165","100.0","0.222","0.028","0.381","0.250","0.248","0.258","0.210","8","36","86.3","11.7","2701","87.4","87.99","38","90","75","0.6","6.85","106","150","115","148","302","322","301"
"164",547973,"Chapman, Aroldis","164","100.0","0.111","0.111","0.167","0.222","0.202","0.264","0.167","4","36","85.3","13.0","2322","94.8","96.22","30","77","87","1.4","7.25","108","153","116","148","303","330","287"
"164",657044,"Thompson, Ryan","164","100.0","0.205","0.159","0.276","0.364","0.258","0.297","0.225","9","44","83.1","-3.4","2049","85.5","85.85","21","80","84","0.3","6.83","104","147","111","143","301","317","289"
"164",642068,"Sheffield, Jordan","164","100.0","0.143","0.029","0.185","0.171","0.213","0.292","0.212","5","35","93.1","16.7","2608","94.3","93.52","17","73","91","-0.8","5.73","115","151","117","146","298","325","298"
"164",448281,"Doolittle, Sean","164","100.0","0.243","0.243","0.350","0.486","0.332","0.364","0.263","9","37","91.7","21.5","2300","90.9","90.71","25","81","83","-0.2","6.11","109","151","117","146","287","312","290"
"164",670090,"Mills, Wyatt","164","100.0","0.361","0.194","0.429","0.556","0.428","0.376","0.297","13","36","86.3","-0.8","2084","90.3","91.17","14","70","94","0.9","6.95","109","151","114","146","297","322","293"
"163",606424,"García, Jarlín","163","100.0","0.179","0.154","0.240","0.333","0.249","0.267","0.224","7","39","91.8","9.5","2263","89.0","89.26","16","73","90","0.3","6.43","112","158","120","150","299","323","289"
"163",676969,"de Geus, Brett","163","100.0","0.359","0.103","0.419","0.462","0.399","0.402","0.339","14","39","89.6","-3.5","2200","90.9","89.90","14","67","96","-1.0","5.72","109","153","118","146","299","330","295"
"163",570488,"Valdez, Phillips","163","100.0","0.303","0.061","0.385","0.364","0.326","0.331","0.296","10","33","85.3","1.6","2095","86.8","87.68","12","64","99","0.9","6.95","108","152","117","147","290","321","291"
"162",543339,"Hudson, Daniel","162","100.0","0.139","0.028","0.217","0.167","0.167","0.173","0.130","5","36","85.9","26.0","2301","95.8","95.90","27","89","73","0.1","6.44","109","151","111","151","307","325","301"
"161",570257,"Rodríguez, Joely","161","100.0","0.341","0.122","0.419","0.463","0.353","0.318","0.268","14","41","86.7","-1.1","1700","91.8","91.76","22","83","78","0.0","6.40","111","154","120","146","297","326","292"
"161",641755,"Kinley, Tyler","161","100.0","0.128","0.205","0.133","0.333","0.212","0.222","0.157","5","39","86.0","18.4","2467","92.8","91.72","20","75","86","-1.1","5.53","114","151","116","147","299","328","301"
"161",501925,"Smith, Joe","161","100.0","0.375","0.156","0.407","0.531","0.403","0.304","0.265","12","32","83.4","-1.0","2063","82.9","83.17","14","77","84","0.3","6.63","108","145","115","145","288","326","288"
"161",617228,"Sawamura, Hirokazu","161","100.0","0.297","0.189","0.455","0.486","0.341","0.348","0.303","11","37","90.7","18.1","1816","92.2","92.34","33","83","78","0.1","6.34","110","154","119","146","292","323","295"
"160",623149,"Sewald, Paul","160","100.0","0.206","0.118","0.368","0.324","0.273","0.304","0.214","7","34","87.9","21.8","2336","87.3","87.37","25","74","86","0.1","6.45","114","156","117","149","287","313","296"
"160",642701,"Santana, Dennis","160","100.0","0.314","0.029","0.333","0.343","0.371","0.405","0.329","11","35","82.7","5.2","2579","91.3","90.99","7","71","89","-0.3","6.15","110","154","116","150","299","319","292"
"159",650382,"Hernandez, Darwinzon","159","100.0","0.148","0.000","0.250","0.148","0.271","0.298","0.174","4","27","83.2","2.1","2370","92.1","92.97","18","66","93","0.9","6.71","113","156","118","147","286","320","294"
"159",624647,"González, Victor","159","100.0","0.184","0.079","0.240","0.263","0.251","0.197","0.128","7","38","78.1","2.3","2474","90.2","89.85","21","68","91","-0.3","6.13","107","154","115","151","296","315","290"
"159",593140,"Feliz, Michael","159","100.0","0.294","0.088","0.375","0.382","0.324","0.346","0.252","10","34","90.2","23.1","2232","89.5","90.31","20","72","87","0.8","6.83","109","152","117","146","285","313","287"
"159",656876,"Rasmussen, Drew","159","100.0","0.148","0.111","0.286","0.259","0.251","0.246","0.150","4","27","90.5","8.2","2507","93.7","93.93","24","67","92","0.2","6.40","111","153","118","149","298","316","290"
"159",544931,"Strasburg, Stephen","159","100.0","0.167","0.139","0.192","0.306","0.269","0.293","0.203","6","36","90.9","6.5","2238","87.5","88.44","19","61","98","0.9","7.00","108","154","110","152","304","323","297"
"158",519293,"Smith, Will","158","100.0","0.262","0.167","0.345","0.429","0.301","0.278","0.239","11","42","86.8","30.0","2282","87.6","87.63","27","80","78","0.0","6.28","107","148","117","148","301","318","294"
"158",607536,"Freeland, Kyle","158","100.0","0.310","0.069","0.391","0.379","0.384","0.306","0.203","9","29","85.9","5.8","2190","87.0","87.52","13","56","102","0.5","6.56","109","152","113","146","284","317","292"
"158",663986,"Stephan, Trevor","158","100.0","0.250","0.107","0.368","0.357","0.345","0.341","0.250","7","28","92.0","10.8","2459","90.7","91.28","22","67","91","0.6","6.58","112","152","122","147","295","317","290"
"158",476595,"Luetge, Lucas","158","100.0","0.189","0.000","0.259","0.189","0.166","0.251","0.255","7","37","87.0","11.6","2709","85.0","85.23","21","89","69","0.2","6.35","108","153","120","147","298","325","288"
"158",572125,"Selman, Sam","158","100.0","0.160","0.280","0.125","0.440","0.294","0.298","0.177","4","25","87.4","32.2","2494","85.3","85.85","17","77","81","0.5","6.50","112","152","126","150","296","323","291"
"157",621295,"Wittgren, Nick","157","100.0","0.111","0.167","0.100","0.278","0.160","0.257","0.223","4","36","88.1","8.2","2079","90.4","91.23","21","79","78","0.8","6.75","118","160","126","151","294","324","295"
"155",657612,"Hill, Tim","155","100.0","0.200","0.114","0.231","0.314","0.244","0.300","0.270","7","35","84.5","-3.1","2210","91.4","91.78","20","73","82","0.4","6.74","119","153","118","148","292","324","309"
"155",445213,"Kintzler, Brandon","155","100.0","0.436","0.282","0.483","0.718","0.499","0.420","0.336","17","39","91.7","-0.3","2046","90.8","91.05","8","77","78","0.2","6.44","104","150","110","146","297","319","290"
"155",647315,"Pop, Zach","155","100.0","0.206","0.059","0.304","0.265","0.255","0.262","0.200","7","34","84.6","2.3","2308","90.8","90.53","23","69","86","-0.3","6.26","108","149","116","149","296","310","286"
"155",621345,"Minter, A.J.","155","100.0","0.212","0.152","0.304","0.364","0.282","0.269","0.201","7","33","85.5","14.3","2375","91.5","91.56","27","77","78","0.1","6.12","110","149","118","149","304","317","292"
"155",676051,"Heuer, Codi","155","100.0","0.349","0.140","0.424","0.488","0.365","0.330","0.305","15","43","85.1","6.9","2308","92.5","94.01","25","91","64","1.5","7.17","105","148","113","148","296","315","295"
"155",554340,"Garcia, Yimi","155","100.0","0.182","0.091","0.300","0.273","0.221","0.212","0.161","6","33","89.5","13.1","2493","91.4","90.59","29","78","77","-0.8","5.88","107","149","117","148","303","318","288"
"154",657097,"Webb, Jacob","154","100.0","0.351","0.054","0.448","0.405","0.365","0.323","0.265","13","37","81.6","6.8","2341","88.0","87.73","26","89","65","-0.3","6.13","105","144","115","145","300","317","293"
"153",641835,"Mayza, Tim","153","100.0","0.344","0.344","0.391","0.688","0.464","0.380","0.279","11","32","86.2","9.3","2080","91.9","91.93","15","68","85","0.0","6.33","105","154","117","148","286","313","285"
"153",595465,"Winkler, Dan","153","100.0","0.188","0.031","0.273","0.219","0.261","0.271","0.197","6","32","79.5","6.5","2594","91.5","92.13","21","73","80","0.6","6.50","109","155","116","149","295","324","294"
"153",605280,"Holmes, Clay","153","100.0","0.231","0.000","0.310","0.231","0.238","0.253","0.219","9","39","85.5","-13.6","2404","91.5","91.32","20","70","83","-0.2","6.16","108","153","119","148","300","317","285"
"151",676684,"Vest, Will","151","100.0","0.325","0.200","0.364","0.525","0.390","0.402","0.346","13","40","90.3","11.0","2076","89.9","89.36","20","77","74","-0.5","5.95","110","154","111","148","300","324","297"
"151",664126,"Fairbanks, Pete","151","100.0","0.182","0.091","0.286","0.273","0.246","0.225","0.167","6","33","85.3","11.6","2384","90.4","91.09","25","71","80","0.7","6.66","107","156","119","151","305","321","293"
"151",660761,"Suarez, José","151","100.0","0.212","0.182","0.250","0.394","0.301","0.330","0.252","7","33","89.8","7.8","2038","86.0","85.96","17","65","86","0.0","6.26","114","152","119","158","295","326","294"
"150",643316,"Fry, Paul","150","100.0","0.147","0.029","0.278","0.176","0.185","0.229","0.189","5","34","87.9","14.0","2584","90.3","89.93","20","67","83","-0.4","6.15","106","154","120","150","305","326","298"
"150",663432,"Rainey, Tanner","150","100.0","0.318","0.182","0.500","0.500","0.439","0.420","0.267","7","22","92.8","23.3","2364","92.5","92.30","25","61","89","-0.2","6.22","107","152","120","147","308","323","297"
"150",459429,"McGee, Jake","150","100.0","0.262","0.190","0.321","0.452","0.319","0.276","0.219","11","42","86.2","23.6","2216","93.6","93.06","15","78","72","-0.5","6.05","108","151","117","148","296","324","291"
"149",571882,"Law, Derek","149","100.0","0.379","0.310","0.500","0.690","0.489","0.432","0.316","11","29","92.4","12.8","2220","87.4","87.80","25","68","81","0.4","6.55","105","152","114","149","299","328","293"
"149",669622,"Bender, Anthony","149","100.0","0.167","0.000","0.231","0.167","0.157","0.205","0.198","6","36","87.3","16.3","2571","91.2","90.49","18","70","79","-0.7","6.01","107","150","119","149","298","314","286"
"148",453265,"Watson, Tony","148","100.0","0.235","0.176","0.231","0.412","0.327","0.364","0.251","8","34","88.0","11.3","2314","87.2","86.29","18","66","82","-0.9","5.97","108","154","117","150","299","326","299"
"147",666808,"Doval, Camilo","147","100.0","0.333","0.370","0.375","0.704","0.459","0.347","0.243","9","27","87.3","11.2","2525","90.6","91.15","14","55","92","0.6","6.54","110","152","121","149","298","319","295"
"147",491624,"Valdez, César","147","100.0","0.417","0.083","0.556","0.500","0.401","0.330","0.322","15","36","92.2","11.4","1866","79.0","77.79","24","80","67","-1.2","5.48","110","147","115","145","299","327","297"
"147",622780,"Perdomo, Angel","147","100.0","0.174","0.174","0.231","0.348","0.341","0.392","0.198","4","23","92.6","20.1","2480","90.9","91.28","20","52","95","0.4","6.54","106","147","111","146","296","317","292"
"147",656458,"Gilbreath, Lucas","147","100.0","0.314","0.343","0.320","0.657","0.423","0.369","0.253","11","35","86.8","6.1","2502","90.7","91.00","18","69","78","0.3","6.30","107","153","119","147","298","330","304"
"146",571521,"Brothers, Rex","146","100.0","0.192","0.000","0.385","0.192","0.282","0.327","0.213","5","26","94.3","22.8","2126","92.3","91.65","22","63","83","-0.6","5.97","109","156","118","148","288","317","295"
"146",663765,"Woodford, Jake","146","100.0","0.265","0.088","0.333","0.353","0.294","0.327","0.262","9","34","88.8","12.5","2252","88.2","88.23","17","70","76","0.0","6.38","115","150","115","146","296","317","293"
"146",517008,"Colomé, Alex","146","100.0","0.167","0.167","0.174","0.333","0.257","0.314","0.228","6","36","91.2","19.6","2176","90.5","90.26","25","71","75","-0.2","6.18","110","157","120","150","300","332","294"
"145",554431,"Matzek, Tyler","145","100.0","0.133","0.000","0.222","0.133","0.169","0.197","0.144","4","30","86.9","11.2","2732","91.8","91.92","24","71","74","0.1","6.35","102","149","119","150","303","316","293"
"144",650895,"Castillo, Diego","144","100.0","0.250","0.219","0.316","0.469","0.325","0.286","0.235","8","32","88.0","6.4","2175","89.5","88.42","28","72","72","-1.1","5.48","112","156","119","150","296","317","290"
"144",606303,"Payamps, Joel","144","100.0","0.219","0.125","0.231","0.344","0.311","0.351","0.253","7","32","83.8","4.5","2367","90.5","89.71","18","64","80","-0.8","5.85","111","153","117","147","289","315","289"
"144",670955,"Uceta, Edwin","144","100.0","0.219","0.188","0.261","0.406","0.282","0.339","0.258","7","32","91.3","20.2","2240","89.1","89.04","21","68","76","-0.1","6.29","112","154","122","151","299","318","298"
"143",626929,"Thorpe, Lewis","143","100.0","0.270","0.135","0.265","0.405","0.318","0.387","0.332","10","37","90.3","11.0","1875","85.4","86.28","7","68","75","0.9","6.81","101","153","116","148","309","326","291"
"142",660896,"Alcala, Jorge","142","100.0","0.194","0.194","0.167","0.387","0.297","0.401","0.298","6","31","92.0","12.0","2355","93.5","92.48","20","80","62","-1.0","5.76","105","155","119","148","298","325","293"
"142",657006,"Steele, Justin","142","100.0","0.143","0.250","0.143","0.393","0.278","0.212","0.134","4","28","85.8","-12.2","2574","88.7","89.07","20","53","89","0.4","6.48","114","153","115","147","288","320","295"
"140",489265,"Romo, Sergio","140","100.0","0.182","0.030","0.273","0.212","0.214","0.202","0.161","6","33","84.5","19.1","2472","80.6","80.71","22","58","82","0.1","6.47","111","149","120","150","304","328","302"
"140",598264,"Barnes, Matt","140","100.0","0.182","0.091","0.313","0.273","0.222","0.156","0.126","6","33","84.4","17.2","2277","90.7","91.39","23","62","78","0.7","6.75","111","154","120","148","287","322","296"
"139",594056,"Guduan, Reymin","139","100.0","0.237","0.105","0.235","0.342","0.263","0.383","0.318","9","38","91.3","13.5","2231","90.3","89.78","13","67","72","-0.5","5.98","110","149","124","150","304","327","304"
"138",458677,"Wilson, Justin","138","100.0","0.267","0.400","0.250","0.667","0.419","0.336","0.218","8","30","88.3","12.4","2329","91.0","90.33","13","65","73","-0.7","6.04","109","152","121","150","300","326","287"
"137",523260,"Kelly, Joe","137","100.0","0.313","0.375","0.333","0.688","0.428","0.408","0.326","10","32","84.3","1.1","2314","92.4","91.94","15","61","76","-0.5","6.01","115","156","118","152","300","317","293"
"136",656794,"Newcomb, Sean","136","100.0","0.296","0.185","0.389","0.481","0.366","0.356","0.277","8","27","87.4","16.1","2539","90.8","90.02","14","62","74","-0.8","5.78","106","149","121","148","299","315","290"
"136",571901,"Loup, Aaron","136","100.0","0.387","0.097","0.480","0.484","0.372","0.379","0.348","12","31","89.3","9.8","2340","87.5","86.82","15","66","70","-0.7","6.14","108","150","105","145","292","318","296"
"135",501789,"Harris, Will","135","100.0","0.259","0.222","0.353","0.481","0.348","0.351","0.252","7","27","90.3","11.9","2399","88.1","88.74","18","68","67","0.6","6.65","109","154","123","148","309","321","296"
"135",596112,"Stephenson, Robert","135","100.0","0.333","0.167","0.450","0.500","0.403","0.343","0.240","10","30","84.9","8.6","2885","87.1","86.82","20","58","77","-0.3","6.12","110","152","117","146","297","329","299"
"134",594965,"Ponce de Leon, Daniel","134","100.0","0.250","0.214","0.286","0.464","0.360","0.346","0.235","7","28","85.3","15.9","2315","91.9","91.70","15","62","72","-0.2","6.27","118","156","119","146","296","313","295"
"134",675921,"Howard, Spencer","134","100.0","0.130","0.087","0.200","0.217","0.279","0.317","0.165","3","23","87.4","24.7","2094","89.1","89.34","18","53","81","0.2","6.61","112","150","114","146","298","321","291"
"134",592288,"Emanuel, Kent","134","100.0","0.200","0.200","0.182","0.400","0.303","0.278","0.205","6","30","87.0","16.3","2098","86.2","85.42","5","50","84","-0.8","5.82","115","156","119","151","288","325","294"
"134",451584,"Davis, Wade","134","100.0","0.276","0.172","0.368","0.448","0.344","0.368","0.266","8","29","88.0","25.2","2502","89.2","89.20","21","69","65","0.0","6.22","110","160","121","148","293","321","300"
"133",595014,"Treinen, Blake","133","100.0","0.121","0.091","0.136","0.212","0.187","0.195","0.144","4","33","80.4","12.5","2379","92.5","91.37","20","70","63","-1.1","5.60","116","155","117","152","298","317","293"
"133",605538,"Wisler, Matt","133","100.0","0.161","0.194","0.176","0.355","0.229","0.228","0.163","5","31","88.5","28.8","2613","83.5","82.82","25","65","68","-0.7","5.78","115","154","124","149","296","323","292"
"132",542914,"Bass, Anthony","132","100.0","0.133","0.000","0.174","0.133","0.180","0.297","0.241","4","30","86.2","11.8","2110","90.2","88.80","16","51","81","-1.4","6.24","108","151","112","149","300","315","284"
"132",621348,"Clay, Sam","132","100.0","0.323","0.032","0.385","0.355","0.330","0.279","0.253","10","31","87.1","-7.7","2084","90.5","89.64","17","64","68","-0.9","5.80","108","148","112","146","301","319","298"
"131",519076,"Nelson, Jimmy","131","100.0","0.080","0.040","0.200","0.120","0.130","0.122","0.079","2","25","86.5","19.3","2882","88.0","87.92","26","52","79","-0.1","6.32","116","159","120","152","296","317","292"
"131",593974,"Peralta, Wandy","131","100.0","0.179","0.214","0.158","0.393","0.281","0.337","0.262","5","28","87.6","9.1","2299","91.0","89.95","23","63","68","-1.1","5.71","106","154","121","149","298","326","291"
"129",593833,"Suero, Wander","129","100.0","0.273","0.242","0.350","0.515","0.330","0.232","0.190","9","33","86.5","8.7","2477","90.9","91.32","15","61","68","0.4","6.46","115","154","126","151","303","324","304"
"129",641729,"Jiménez, Joe","129","100.0","0.208","0.167","0.286","0.375","0.336","0.315","0.183","5","24","88.9","15.4","2443","89.8","89.91","19","61","68","0.1","6.44","106","153","126","148","303","329","297"
"127",656638,"Lange, Alex","127","100.0","0.364","0.303","0.409","0.667","0.448","0.407","0.339","12","33","97.4","8.6","2325","89.6","89.84","20","65","62","0.2","6.48","105","153","118","147","295","327","300"
"127",453178,"Kennedy, Ian","127","100.0","0.161","0.000","0.238","0.161","0.175","0.218","0.187","5","31","89.6","27.1","2378","92.9","93.06","20","67","60","0.2","6.46","113","158","122","148","304","334","300"
"127",519043,"Moore, Matt","127","100.0","0.259","0.222","0.286","0.481","0.336","0.324","0.247","7","27","85.9","9.7","2186","88.8","88.59","9","68","59","-0.2","6.20","109","154","119","145","299","318","287"
"126",641582,"Foster, Matt","126","100.0","0.276","0.138","0.350","0.414","0.333","0.343","0.280","8","29","86.2","25.0","2184","89.9","89.50","16","66","60","-0.4","6.02","112","151","117","149","297","318","293"
"126",570666,"Cessa, Luis","126","100.0","0.300","0.100","0.320","0.400","0.366","0.487","0.377","9","30","92.1","5.5","2356","86.6","85.87","10","49","77","-0.7","5.84","108","153","117","146","296","324","287"
"126",641302,"Alexander, Tyler","126","100.0","0.263","0.053","0.333","0.316","0.262","0.276","0.260","10","38","88.4","16.8","2218","87.2","87.25","17","68","58","0.1","6.24","105","153","118","148","288","326","308"
"125",672335,"Pérez, Cionel","125","100.0","0.333","0.167","0.368","0.500","0.418","0.351","0.265","8","24","92.1","9.8","2226","91.3","90.71","13","44","81","-0.6","5.77","108","154","122","148","297","319","295"
"125",605359,"Marshall, Evan","125","100.0","0.240","0.000","0.333","0.240","0.277","0.314","0.269","6","25","88.3","7.1","2250","88.8","87.99","13","56","69","-0.8","5.80","116","154","121","148","299","317","295"
"124",465657,"Soria, Joakim","124","100.0","0.314","0.200","0.357","0.514","0.367","0.350","0.309","11","35","84.6","18.1","2282","86.8","87.25","11","62","62","0.5","6.64","108","153","117","150","307","331","305"
"121",608379,"Wacha, Michael","121","100.0","0.297","0.297","0.276","0.595","0.363","0.415","0.350","11","37","86.4","11.5","1955","90.9","91.72","13","65","56","0.8","6.90","107","155","119","148","304","323","290"
"117",669952,"White, Mitch","117","100.0","0.360","0.160","0.400","0.520","0.372","0.316","0.297","9","25","89.8","14.2","2504","89.4","89.43","15","57","60","0.0","6.37","110","153","121","151","297","318","295"
"116",676831,"Whitley, Kodi","116","100.0","0.174","0.000","0.211","0.174","0.241","0.288","0.205","4","23","76.5","9.4","2105","89.5","89.24","16","53","63","-0.3","6.14","110","153","118","145","294","318","289"
"115",468504,"Chacín, Jhoulys","115","100.0","0.314","0.400","0.250","0.714","0.446","0.394","0.298","11","35","85.3","5.4","2254","87.8","87.71","7","56","59","-0.1","5.92","109","151","118","145","299","335","305"
"115",657031,"Taylor, Josh","115","100.0","0.148","0.037","0.211","0.185","0.215","0.259","0.183","4","27","83.9","10.1","2324","90.3","91.04","20","54","61","0.7","6.76","105","152","117","147","287","318","300"
"114",595918,"Cole, A.J.","114","100.0","0.207","0.172","0.238","0.379","0.261","0.291","0.224","6","29","91.3","23.0","2311","88.9","89.26","16","58","56","0.4","6.45","107","156","118","150","287","319","283"
"113",503569,"Dolis, Rafael","113","100.0","0.250","0.125","0.294","0.375","0.327","0.333","0.252","6","24","85.3","11.7","2189","92.5","92.00","10","43","70","-0.5","5.93","110","152","124","148","280","309","289"
"112",607237,"Garrett, Amir","112","100.0","0.120","0.160","0.167","0.280","0.238","0.294","0.171","3","25","88.9","15.9","2100","90.7","90.92","18","41","71","0.2","6.52","113","150","113","145","288","314","289"
"111",657141,"Yamamoto, Jordan","111","100.0","0.345","0.034","0.385","0.379","0.363","0.353","0.311","10","29","84.3","14.0","2496","85.5","85.47","8","54","57","0.0","6.38","109","150","111","147","297","320","300"
"111",622075,"Almonte, Yency","111","100.0","0.273","0.318","0.235","0.591","0.431","0.413","0.277","6","22","83.7","9.9","2241","88.4","89.67","8","47","64","1.3","6.72","112","150","121","146","302","335","309"
"109",488984,"Hunter, Tommy","109","100.0","0.148","0.037","0.190","0.185","0.215","0.305","0.241","4","27","85.0","7.7","2528","89.8","89.88","6","54","55","0.1","6.35","106","150","110","147","296","322","297"
"109",596027,"Maples, Dillon","109","100.0","0.125","0.125","0.125","0.250","0.234","0.335","0.236","3","24","89.2","-2.8","2854","90.9","90.71","8","42","67","-0.2","6.11","111","153","115","148","284","310","290"
"109",573009,"Mantiply, Joe","109","100.0","0.318","0.136","0.412","0.455","0.346","0.317","0.267","7","22","91.0","20.6","2251","86.8","86.50","14","52","57","-0.3","6.36","110","151","118","146","303","328","302"
"108",592741,"Shreve, Chasen","108","100.0","0.200","0.240","0.200","0.440","0.312","0.304","0.197","5","25","90.0","13.9","1964","87.5","87.80","15","62","46","0.3","6.53","106","148","117","145","302","316","282"
"106",458676,"Lindblom, Josh","106","100.0","0.261","0.217","0.357","0.478","0.353","0.409","0.312","6","23","89.5","13.1","2409","83.6","83.34","13","40","66","-0.3","6.20","103","152","125","146","299","319","295"
"106",502179,"Espino, Paolo","106","100.0","0.161","0.065","0.192","0.226","0.182","0.343","0.275","5","31","92.4","21.2","2531","83.0","83.30","10","55","51","0.3","6.64","111","153","127","147","308","326","304"
"105",605138,"Benjamin, Wes","105","100.0","0.368","0.053","0.500","0.421","0.374","0.333","0.239","7","19","88.6","9.1","2338","87.4","86.95","11","53","52","-0.4","5.96","111","156","119","145","297","326","293"
"105",660600,"Paredes, Enoli","105","100.0","0.235","0.059","0.444","0.294","0.350","0.355","0.235","4","17","93.5","4.4","2588","92.2","91.99","12","41","64","-0.2","6.19","115","151","118","149","289","326","297"
"104",641312,"Anderson, Shaun","104","100.0","0.360","0.240","0.444","0.600","0.446","0.373","0.259","9","25","90.6","25.1","2678","88.6","89.28","13","47","57","0.7","6.62","110","156","120","147","301","328","290"
"103",592145,"Biddle, Jesse","103","100.0","0.278","0.000","0.385","0.278","0.356","0.364","0.174","5","18","80.5","2.2","2631","88.1","88.34","8","37","66","0.2","6.51","100","147","116","147","301","322","295"
"102",650828,"Santana, Edgar","102","100.0","0.292","0.208","0.316","0.500","0.385","0.366","0.245","7","24","83.7","6.6","2344","91.8","90.25","10","44","58","-1.5","5.44","106","149","130","146","298","311","293"
"102",664714,"Newsome, Ljay","102","100.0","0.524","0.667","0.583","1.190","0.709","0.607","0.424","11","21","91.7","19.8","2053","88.6","88.16","12","53","49","-0.4","5.96","110","151","120","148","303","329","298"
"102",622092,"Zimmer, Kyle","102","100.0","0.111","0.056","0.167","0.167","0.200","0.222","0.135","2","18","81.9","7.8","2195","86.8","86.59","13","52","50","-0.2","6.18","110","161","118","145","302","319","298"
"101",676220,"Elledge, Seth","101","100.0","0.450","0.150","0.500","0.600","0.472","0.379","0.327","9","20","91.9","6.8","2345","90.6","90.59","9","39","62","0.0","6.39","108","154","121","146","296","316","290"
"101",605195,"Crick, Kyle","101","100.0","0.118","0.059","0.182","0.176","0.275","0.406","0.245","2","17","86.9","19.4","2990","84.3","83.91","13","42","59","-0.4","6.28","108","153","127","149","298","318","293"
"96",621219,"Mills, Alec","96","100.0","0.381","0.048","0.500","0.429","0.430","0.348","0.239","8","21","83.3","9.0","2218","82.6","82.22","9","40","56","-0.4","6.09","107","152","115","145","289","331","293"
"96",664076,"Cleavinger, Garrett","96","100.0","0.316","0.316","0.400","0.632","0.448","0.381","0.211","6","19","93.9","11.7","2537","90.0","90.11","11","38","58","0.1","6.32","111","159","113","147","291","312","290"
"96",592233,"Crichton, Stefan","96","100.0","0.300","0.333","0.292","0.633","0.387","0.355","0.283","9","30","88.8","8.4","2040","87.6","87.17","4","42","54","-0.4","6.13","113","153","115","148","302","329","301"
"96",606965,"Devenski, Chris","96","100.0","0.429","0.095","0.529","0.524","0.448","0.447","0.350","9","21","91.6","17.2","1942","83.7","83.20","12","45","51","-0.5","6.07","106","151","121","150","302","331","303"
"95",608665,"Graveman, Kendall","95","100.0","0.190","0.048","0.250","0.238","0.208","0.322","0.309","4","21","85.2","2.9","2332","94.6","94.92","13","48","47","0.3","6.47","109","154","113","149","296","326","303"
"95",592169,"Brice, Austin","95","100.0","0.294","0.235","0.333","0.529","0.430","0.411","0.271","5","17","91.8","13.0","2398","88.9","87.26","7","39","56","-1.6","5.45","117","154","128","149","294","318","294"
"94",641871,"Middleton, Keynan","94","100.0","0.167","0.083","0.222","0.250","0.234","0.327","0.267","4","24","91.8","18.1","2390","90.9","91.10","22","53","41","0.2","6.55","115","155","118","150","294","321","299"
"94",658551,"Fernández, Junior","94","100.0","0.263","0.053","0.278","0.316","0.327","0.336","0.263","5","19","89.3","7.7","2032","93.2","93.59","11","42","52","0.4","6.61","115","156","125","148","294","315","293"
"94",656266,"Bukauskas, J.B.","94","100.0","0.400","0.160","0.450","0.560","0.406","0.342","0.305","10","25","91.6","8.0","2271","91.3","89.78","9","48","46","-1.5","5.41","110","148","114","148","303","331","302"
"93",542947,"Bleier, Richard","93","100.0","0.161","0.032","0.238","0.194","0.153","0.229","0.231","5","31","82.9","-4.6","2008","87.7","87.89","21","60","33","0.2","6.56","108","147","112","145","295","309","284"
"93",664875,"Lawrence, Justin","93","100.0","0.444","0.222","0.533","0.667","0.459","0.356","0.280","8","18","94.2","8.2","2583","91.1","90.96","8","33","60","-0.1","6.30","113","152","121","146","303","328","300"
"92",676979,"Crochet, Garrett","92","100.0","0.222","0.056","0.364","0.278","0.302","0.329","0.226","4","18","89.2","35.1","2317","95.0","96.31","13","36","56","1.3","7.05","111","148","114","145","297","315","294"
"92",642003,"Reed, Cody","92","100.0","0.182","0.000","0.222","0.182","0.224","0.306","0.258","4","22","84.9","8.3","2302","90.9","91.41","8","38","54","0.5","6.67","107","156","122","150","300","312","289"
"90",670950,"Richards, Trevor","90","100.0","0.292","0.375","0.333","0.667","0.396","0.326","0.251","7","24","91.9","28.5","2242","88.7","89.27","15","43","47","0.6","6.56","112","154","115","148","300","323","295"
"89",667297,"Nance, Tommy","89","100.0","0.091","0.000","0.143","0.091","0.131","0.201","0.159","2","22","79.0","-1.5","2614","92.7","92.72","10","41","48","0.0","6.30","111","157","113","150","296","320","295"
"88",666201,"Manoah, Alek","88","100.0","0.100","0.000","0.154","0.100","0.143","0.192","0.140","2","20","80.1","22.5","2367","90.3","90.84","13","42","46","0.5","6.60","105","156","122","149","293","319","286"
